<creature,3,9081,10000,3419,1,9081,254036,54109,0,0,0,0,/>
<creature,2,8322,100000,95919,32,9081,317493,32058,0,0,21,-15,/>
<creature,1,6682,100000,100000,32,9081,153714,274072,0,0,-18,35,/>
<creature,1,6178,100000,100000,32,9081,204894,263528,0,0,-12,49,/>
<creature,1,6122,100000,100000,32,9081,108160,115623,0,0,-5,-8,/>
<creature,1,6082,100000,100000,32,9081,91448,131294,0,0,-31,28,/>
<creature,1,5546,100000,100000,32,9081,67622,328377,0,0,37,-41,/>
<creature,2,4376,100000,540919,32,9081,254362,53774,0,0,0,0,/>
